Namespace(arch='resnet18', base_width=64, batch_size=128, data_root='../DATASETS/SVHN', dataset='SVHN', epochs=100, evaluate=False, loss='ce', lr=0.1, lr_gamma=0.1, lr_milestones=[40, 80], lr_schedule='cosine', momentum=0.9, noise_info=None, noise_rate=0.4, noise_type='shuffled_pixels', optimizer='sgd', print_freq=50, result_dir='results/SVHN/resnet18_ce_shuffled_pixels_r0.4_cosine_', resume='', sat_alpha=0.9, sat_es=0, save_dir='ckpts/SVHN/resnet18_ce_shuffled_pixels_r0.4_cosine_', save_freq=0, seed=5586, start_epoch=0, train_sets='trainval', turn_off_aug=False, use_refined_label=False, val_sets=['test_set'], weight_decay=0.0005, workers=4)
Using downloaded and verified file: ../DATASETS/SVHN/train_32x32.mat
data shape: (73257, 3, 32, 32)
Using downloaded and verified file: ../DATASETS/SVHN/test_32x32.mat
data shape: (26032, 3, 32, 32)
Randomizing 40.0 percent of images with `shuffled_pixels` scheme.
Noise info is saved to ckpts/SVHN/resnet18_ce_shuffled_pixels_r0.4_cosine_
Size of dataset: 73257.
Using `SGD` optimizer
Using `cosine` schedule
****************************************
/opt/conda/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:136: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
/opt/conda/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch: [0][50/573]	LR 0.100000	Time 0.269 (0.341)	Data 0.000 (0.014)	Loss 2.2711 (3.2459)	Prec@1 17.969 (16.828)
Epoch: [0][100/573]	LR 0.100000	Time 0.266 (0.303)	Data 0.000 (0.007)	Loss 2.2670 (2.7467)	Prec@1 16.406 (17.625)
Epoch: [0][150/573]	LR 0.100000	Time 0.268 (0.289)	Data 0.000 (0.005)	Loss 2.2437 (2.5778)	Prec@1 15.625 (18.245)
Epoch: [0][200/573]	LR 0.100000	Time 0.266 (0.283)	Data 0.000 (0.004)	Loss 2.2467 (2.4931)	Prec@1 18.750 (18.449)
Epoch: [0][250/573]	LR 0.100000	Time 0.266 (0.278)	Data 0.000 (0.003)	Loss 2.2064 (2.4432)	Prec@1 20.312 (18.572)
Epoch: [0][300/573]	LR 0.100000	Time 0.268 (0.275)	Data 0.000 (0.002)	Loss 2.1566 (2.4099)	Prec@1 27.344 (18.625)
Epoch: [0][350/573]	LR 0.100000	Time 0.268 (0.274)	Data 0.000 (0.002)	Loss 2.2485 (2.3852)	Prec@1 21.094 (18.681)
Epoch: [0][400/573]	LR 0.100000	Time 0.268 (0.273)	Data 0.000 (0.002)	Loss 2.2236 (2.3668)	Prec@1 18.750 (18.594)
Epoch: [0][450/573]	LR 0.100000	Time 0.269 (0.272)	Data 0.000 (0.002)	Loss 2.2554 (2.3519)	Prec@1 14.062 (18.618)
Epoch: [0][500/573]	LR 0.100000	Time 0.268 (0.271)	Data 0.000 (0.002)	Loss 2.1765 (2.3404)	Prec@1 24.219 (18.681)
Epoch: [0][550/573]	LR 0.100000	Time 0.269 (0.271)	Data 0.000 (0.001)	Loss 2.2091 (2.3317)	Prec@1 21.875 (18.636)
Epoch: [0][573/573]	LR 0.100000	Time 2.274 (0.275)	Data 0.000 (0.001)	Loss 2.2414 (2.3283)	Prec@1 21.951 (18.622)
****************************************
test_set:	 * Prec@1 19.522
****************************************
Epoch: [1][50/573]	LR 0.099975	Time 0.269 (0.273)	Data 0.000 (0.005)	Loss 2.2405 (2.2340)	Prec@1 17.969 (19.312)
Epoch: [1][100/573]	LR 0.099975	Time 0.266 (0.270)	Data 0.000 (0.003)	Loss 2.1770 (2.2358)	Prec@1 20.312 (18.805)
Epoch: [1][150/573]	LR 0.099975	Time 0.266 (0.268)	Data 0.000 (0.002)	Loss 2.2524 (2.2370)	Prec@1 17.188 (18.766)
Epoch: [1][200/573]	LR 0.099975	Time 0.267 (0.267)	Data 0.000 (0.001)	Loss 2.2904 (2.2361)	Prec@1 17.188 (18.969)
Epoch: [1][250/573]	LR 0.099975	Time 0.267 (0.266)	Data 0.000 (0.001)	Loss 2.2366 (2.2374)	Prec@1 19.531 (18.887)
Epoch: [1][300/573]	LR 0.099975	Time 0.268 (0.266)	Data 0.000 (0.001)	Loss 2.2045 (2.2372)	Prec@1 22.656 (18.870)
Epoch: [1][350/573]	LR 0.099975	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 2.1924 (2.2379)	Prec@1 25.000 (18.882)
Epoch: [1][400/573]	LR 0.099975	Time 0.268 (0.267)	Data 0.000 (0.001)	Loss 2.1951 (2.2369)	Prec@1 22.656 (18.977)
Epoch: [1][450/573]	LR 0.099975	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 2.2238 (2.2365)	Prec@1 17.969 (18.964)
Epoch: [1][500/573]	LR 0.099975	Time 0.270 (0.267)	Data 0.000 (0.001)	Loss 2.2331 (2.2366)	Prec@1 19.531 (18.877)
Epoch: [1][550/573]	LR 0.099975	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 2.2585 (2.2364)	Prec@1 21.094 (18.889)
Epoch: [1][573/573]	LR 0.099975	Time 0.122 (0.267)	Data 0.000 (0.001)	Loss 2.2213 (2.2366)	Prec@1 24.390 (18.905)
****************************************
test_set:	 * Prec@1 19.776
****************************************
Epoch: [2][50/573]	LR 0.099901	Time 0.269 (0.275)	Data 0.000 (0.006)	Loss 2.2654 (2.2367)	Prec@1 22.656 (19.484)
Epoch: [2][100/573]	LR 0.099901	Time 0.248 (0.271)	Data 0.000 (0.003)	Loss 2.2169 (2.2331)	Prec@1 19.531 (19.523)
Epoch: [2][150/573]	LR 0.099901	Time 0.268 (0.269)	Data 0.000 (0.002)	Loss 2.1972 (2.2316)	Prec@1 21.094 (19.516)
Epoch: [2][200/573]	LR 0.099901	Time 0.268 (0.268)	Data 0.000 (0.002)	Loss 2.2613 (2.2298)	Prec@1 15.625 (19.434)
Epoch: [2][250/573]	LR 0.099901	Time 0.267 (0.267)	Data 0.000 (0.001)	Loss 2.2073 (2.2217)	Prec@1 17.969 (19.969)
Epoch: [2][300/573]	LR 0.099901	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 2.0933 (2.2012)	Prec@1 28.125 (20.896)
Epoch: [2][350/573]	LR 0.099901	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 2.0169 (2.1723)	Prec@1 27.344 (22.179)
Epoch: [2][400/573]	LR 0.099901	Time 0.267 (0.267)	Data 0.000 (0.001)	Loss 1.6246 (2.1382)	Prec@1 43.750 (23.512)
Epoch: [2][450/573]	LR 0.099901	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 1.8937 (2.1051)	Prec@1 34.375 (24.832)
Epoch: [2][500/573]	LR 0.099901	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 1.7723 (2.0649)	Prec@1 37.500 (26.364)
Epoch: [2][550/573]	LR 0.099901	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 1.5228 (2.0255)	Prec@1 42.188 (27.875)
Epoch: [2][573/573]	LR 0.099901	Time 0.121 (0.267)	Data 0.000 (0.001)	Loss 1.7116 (2.0051)	Prec@1 41.463 (28.620)
****************************************
test_set:	 * Prec@1 55.101
****************************************
Epoch: [3][50/573]	LR 0.099778	Time 0.269 (0.274)	Data 0.000 (0.005)	Loss 1.2548 (1.4081)	Prec@1 60.156 (51.891)
Epoch: [3][100/573]	LR 0.099778	Time 0.266 (0.270)	Data 0.000 (0.003)	Loss 1.0741 (1.3387)	Prec@1 64.062 (54.070)
Epoch: [3][150/573]	LR 0.099778	Time 0.268 (0.268)	Data 0.000 (0.002)	Loss 0.9632 (1.2773)	Prec@1 68.750 (56.286)
Epoch: [3][200/573]	LR 0.099778	Time 0.267 (0.267)	Data 0.000 (0.001)	Loss 0.9747 (1.2268)	Prec@1 67.188 (58.016)
Epoch: [3][250/573]	LR 0.099778	Time 0.268 (0.267)	Data 0.000 (0.001)	Loss 1.1075 (1.1840)	Prec@1 65.625 (59.538)
Epoch: [3][300/573]	LR 0.099778	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.8429 (1.1517)	Prec@1 70.312 (60.727)
Epoch: [3][350/573]	LR 0.099778	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.9839 (1.1179)	Prec@1 71.094 (61.839)
Epoch: [3][400/573]	LR 0.099778	Time 0.266 (0.267)	Data 0.000 (0.001)	Loss 0.7802 (1.0877)	Prec@1 73.438 (62.896)
Epoch: [3][450/573]	LR 0.099778	Time 0.268 (0.267)	Data 0.000 (0.001)	Loss 0.9563 (1.0619)	Prec@1 68.750 (63.816)
Epoch: [3][500/573]	LR 0.099778	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.8314 (1.0417)	Prec@1 67.969 (64.578)
Epoch: [3][550/573]	LR 0.099778	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.8611 (1.0208)	Prec@1 68.750 (65.352)
Epoch: [3][573/573]	LR 0.099778	Time 0.121 (0.267)	Data 0.000 (0.001)	Loss 0.6240 (1.0125)	Prec@1 82.927 (65.643)
****************************************
test_set:	 * Prec@1 82.717
****************************************
Epoch: [4][50/573]	LR 0.099606	Time 0.269 (0.274)	Data 0.000 (0.005)	Loss 0.5936 (0.7535)	Prec@1 81.250 (74.828)
Epoch: [4][100/573]	LR 0.099606	Time 0.265 (0.270)	Data 0.000 (0.003)	Loss 0.7456 (0.7637)	Prec@1 75.781 (74.641)
Epoch: [4][150/573]	LR 0.099606	Time 0.268 (0.268)	Data 0.000 (0.002)	Loss 0.6216 (0.7474)	Prec@1 81.250 (75.396)
Epoch: [4][200/573]	LR 0.099606	Time 0.268 (0.267)	Data 0.000 (0.001)	Loss 0.7176 (0.7331)	Prec@1 74.219 (75.887)
Epoch: [4][250/573]	LR 0.099606	Time 0.267 (0.267)	Data 0.000 (0.001)	Loss 0.5960 (0.7237)	Prec@1 82.031 (76.241)
Epoch: [4][300/573]	LR 0.099606	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.8104 (0.7214)	Prec@1 75.000 (76.362)
Epoch: [4][350/573]	LR 0.099606	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.7964 (0.7151)	Prec@1 75.000 (76.585)
Epoch: [4][400/573]	LR 0.099606	Time 0.268 (0.267)	Data 0.000 (0.001)	Loss 0.6946 (0.7103)	Prec@1 78.906 (76.787)
Epoch: [4][450/573]	LR 0.099606	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.7953 (0.7042)	Prec@1 75.000 (77.033)
Epoch: [4][500/573]	LR 0.099606	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.6663 (0.6975)	Prec@1 78.125 (77.261)
Epoch: [4][550/573]	LR 0.099606	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.5627 (0.6925)	Prec@1 81.250 (77.418)
Epoch: [4][573/573]	LR 0.099606	Time 0.121 (0.267)	Data 0.000 (0.001)	Loss 0.5397 (0.6903)	Prec@1 87.805 (77.498)
****************************************
test_set:	 * Prec@1 84.692
****************************************
Epoch: [5][50/573]	LR 0.099384	Time 0.269 (0.274)	Data 0.000 (0.005)	Loss 0.6386 (0.6086)	Prec@1 78.125 (80.719)
Epoch: [5][100/573]	LR 0.099384	Time 0.265 (0.270)	Data 0.000 (0.003)	Loss 0.8057 (0.6063)	Prec@1 78.125 (80.844)
Epoch: [5][150/573]	LR 0.099384	Time 0.268 (0.268)	Data 0.000 (0.002)	Loss 0.3813 (0.6091)	Prec@1 89.844 (80.568)
Epoch: [5][200/573]	LR 0.099384	Time 0.268 (0.267)	Data 0.000 (0.002)	Loss 0.6064 (0.6066)	Prec@1 81.250 (80.551)
Epoch: [5][250/573]	LR 0.099384	Time 0.267 (0.267)	Data 0.000 (0.001)	Loss 0.6017 (0.6085)	Prec@1 80.469 (80.444)
Epoch: [5][300/573]	LR 0.099384	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.5134 (0.6020)	Prec@1 83.594 (80.669)
Epoch: [5][350/573]	LR 0.099384	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.6271 (0.6028)	Prec@1 78.125 (80.589)
Epoch: [5][400/573]	LR 0.099384	Time 0.268 (0.267)	Data 0.000 (0.001)	Loss 0.6476 (0.5984)	Prec@1 77.344 (80.760)
Epoch: [5][450/573]	LR 0.099384	Time 0.269 (0.267)	Data 0.000 (0.001)	Loss 0.6021 (0.5974)	Prec@1 81.250 (80.826)
