Namespace(arch='resnet18', base_width=64, batch_size=128, data_root='../DATASETS/SVHN', dataset='SVHN', epochs=100, evaluate=False, loss='sat', lr=0.1, lr_gamma=0.1, lr_milestones=[40, 80], lr_schedule='cosine', momentum=0.9, noise_info=None, noise_rate=0.4, noise_type='Gaussian', optimizer='sgd', print_freq=50, result_dir='results/SVHN/resnet18_sat_Gaussian_r0.4_cosine_', resume='', sat_alpha=0.9, sat_es=60, save_dir='ckpts/SVHN/resnet18_sat_Gaussian_r0.4_cosine_', save_freq=0, seed=4928, start_epoch=0, train_sets='trainval', turn_off_aug=False, use_refined_label=False, val_sets=['test_set'], weight_decay=0.0005, workers=4)
Using downloaded and verified file: ../DATASETS/SVHN/train_32x32.mat
data shape: (73257, 3, 32, 32)
Using downloaded and verified file: ../DATASETS/SVHN/test_32x32.mat
data shape: (26032, 3, 32, 32)
Randomizing 40.0 percent of images with `Gaussian` scheme.
n_train:73257  n_rand:29302 randomize_indices:[18921 67488  2940 ... 52761 60213 46053]
randomize_iamges: (29302, 32, 32, 3)
randomize_iamges: (29302, 3, 32, 32)
Noise info is saved to ckpts/SVHN/resnet18_sat_Gaussian_r0.4_cosine_
Size of dataset: 73257.
Using `SGD` optimizer
Using `cosine` schedule
****************************************
/opt/conda/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:136: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
/opt/conda/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch: [0][50/573]	LR 0.100000	Time 0.088 (0.140)	Data 0.000 (0.018)	Loss 2.2591 (3.2968)	Prec@1 17.188 (16.266)
Epoch: [0][100/573]	LR 0.100000	Time 0.089 (0.115)	Data 0.000 (0.009)	Loss 2.2249 (2.7712)	Prec@1 20.312 (17.695)
Epoch: [0][150/573]	LR 0.100000	Time 0.089 (0.106)	Data 0.000 (0.006)	Loss 2.2170 (2.5953)	Prec@1 24.219 (17.911)
Epoch: [0][200/573]	LR 0.100000	Time 0.089 (0.102)	Data 0.000 (0.005)	Loss 2.1964 (2.5055)	Prec@1 24.219 (18.223)
Epoch: [0][250/573]	LR 0.100000	Time 0.089 (0.099)	Data 0.000 (0.004)	Loss 2.2070 (2.4504)	Prec@1 21.875 (18.475)
Epoch: [0][300/573]	LR 0.100000	Time 0.088 (0.097)	Data 0.000 (0.003)	Loss 2.2378 (2.4152)	Prec@1 19.531 (18.518)
Epoch: [0][350/573]	LR 0.100000	Time 0.088 (0.096)	Data 0.000 (0.003)	Loss 2.1887 (2.3909)	Prec@1 22.656 (18.565)
Epoch: [0][400/573]	LR 0.100000	Time 0.089 (0.095)	Data 0.000 (0.002)	Loss 2.2736 (2.3717)	Prec@1 16.406 (18.666)
Epoch: [0][450/573]	LR 0.100000	Time 0.089 (0.094)	Data 0.000 (0.002)	Loss 2.2329 (2.3576)	Prec@1 23.438 (18.618)
Epoch: [0][500/573]	LR 0.100000	Time 0.088 (0.094)	Data 0.000 (0.002)	Loss 2.2989 (2.3449)	Prec@1 13.281 (18.659)
Epoch: [0][550/573]	LR 0.100000	Time 0.089 (0.093)	Data 0.000 (0.002)	Loss 2.1770 (2.3354)	Prec@1 17.188 (18.645)
Epoch: [0][573/573]	LR 0.100000	Time 0.509 (0.094)	Data 0.000 (0.002)	Loss 2.1640 (2.3318)	Prec@1 24.390 (18.619)
****************************************
test_set:	 * Prec@1 19.687
****************************************
Epoch: [1][50/573]	LR 0.099975	Time 0.088 (0.099)	Data 0.000 (0.009)	Loss 2.2390 (2.2358)	Prec@1 17.188 (19.000)
Epoch: [1][100/573]	LR 0.099975	Time 0.088 (0.094)	Data 0.000 (0.005)	Loss 2.2700 (2.2399)	Prec@1 14.844 (18.859)
Epoch: [1][150/573]	LR 0.099975	Time 0.088 (0.092)	Data 0.000 (0.003)	Loss 2.2368 (2.2366)	Prec@1 14.844 (18.974)
Epoch: [1][200/573]	LR 0.099975	Time 0.089 (0.091)	Data 0.000 (0.002)	Loss 2.1959 (2.2375)	Prec@1 21.875 (18.898)
Epoch: [1][250/573]	LR 0.099975	Time 0.088 (0.091)	Data 0.000 (0.002)	Loss 2.2597 (2.2383)	Prec@1 16.406 (18.741)
Epoch: [1][300/573]	LR 0.099975	Time 0.088 (0.090)	Data 0.000 (0.002)	Loss 2.2576 (2.2372)	Prec@1 14.844 (18.763)
Epoch: [1][350/573]	LR 0.099975	Time 0.089 (0.090)	Data 0.000 (0.001)	Loss 2.2519 (2.2367)	Prec@1 17.188 (18.971)
Epoch: [1][400/573]	LR 0.099975	Time 0.089 (0.090)	Data 0.000 (0.001)	Loss 2.2418 (2.2375)	Prec@1 21.875 (18.953)
Epoch: [1][450/573]	LR 0.099975	Time 0.089 (0.090)	Data 0.000 (0.001)	Loss 2.2442 (2.2363)	Prec@1 19.531 (19.073)
Epoch: [1][500/573]	LR 0.099975	Time 0.088 (0.090)	Data 0.000 (0.001)	Loss 2.1849 (2.2375)	Prec@1 21.094 (18.930)
Epoch: [1][550/573]	LR 0.099975	Time 0.089 (0.090)	Data 0.000 (0.001)	Loss 2.2488 (2.2371)	Prec@1 17.969 (18.949)
Epoch: [1][573/573]	LR 0.099975	Time 0.053 (0.090)	Data 0.000 (0.001)	Loss 2.3198 (2.2371)	Prec@1 19.512 (18.965)
****************************************
test_set:	 * Prec@1 19.561
****************************************
Epoch: [2][50/573]	LR 0.099901	Time 0.088 (0.093)	Data 0.000 (0.010)	Loss 2.2589 (2.2374)	Prec@1 15.625 (18.531)
Epoch: [2][100/573]	LR 0.099901	Time 0.089 (0.091)	Data 0.000 (0.005)	Loss 2.1945 (2.2349)	Prec@1 21.875 (18.680)
Epoch: [2][150/573]	LR 0.099901	Time 0.088 (0.090)	Data 0.000 (0.003)	Loss 2.2451 (2.2342)	Prec@1 21.094 (18.938)
