Namespace(arch='resnet18', base_width=64, batch_size=128, data_root='../DATASETS/SVHN', dataset='SVHN', epochs=100, evaluate=False, loss='sat', lr=0.1, lr_gamma=0.1, lr_milestones=[40, 80], lr_schedule='cosine', momentum=0.9, noise_info=None, noise_rate=0.4, noise_type='shuffled_pixels', optimizer='sgd', print_freq=50, result_dir='results/SVHN/resnet18_sat_shuffled_pixels_r0.4_cosine_', resume='', sat_alpha=0.9, sat_es=60, save_dir='ckpts/SVHN/resnet18_sat_shuffled_pixels_r0.4_cosine_', save_freq=0, seed=3238, start_epoch=0, train_sets='trainval', turn_off_aug=False, use_refined_label=False, val_sets=['test_set'], weight_decay=0.0005, workers=4)
Using downloaded and verified file: ../DATASETS/SVHN/train_32x32.mat
data shape: (73257, 3, 32, 32)
Using downloaded and verified file: ../DATASETS/SVHN/test_32x32.mat
data shape: (26032, 3, 32, 32)
Randomizing 40.0 percent of images with `shuffled_pixels` scheme.
n_train:73257  n_rand:29302 randomize_indices:[63577 31588 55713 ... 40368 46301 19259]
Noise info is saved to ckpts/SVHN/resnet18_sat_shuffled_pixels_r0.4_cosine_
Size of dataset: 73257.
Using `SGD` optimizer
Using `cosine` schedule
****************************************
/opt/conda/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:136: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
/opt/conda/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch: [0][50/573]	LR 0.100000	Time 0.358 (0.435)	Data 0.000 (0.021)	Loss 2.2167 (2.9187)	Prec@1 23.438 (16.328)
Epoch: [0][100/573]	LR 0.100000	Time 0.360 (0.396)	Data 0.000 (0.010)	Loss 2.2565 (2.5823)	Prec@1 19.531 (17.656)
Epoch: [0][150/573]	LR 0.100000	Time 0.401 (0.389)	Data 0.001 (0.007)	Loss 2.2576 (2.4676)	Prec@1 17.969 (17.969)
Epoch: [0][200/573]	LR 0.100000	Time 0.401 (0.391)	Data 0.000 (0.005)	Loss 2.2950 (2.4108)	Prec@1 13.281 (18.270)
Epoch: [0][250/573]	LR 0.100000	Time 0.404 (0.393)	Data 0.000 (0.004)	Loss 2.2477 (2.3769)	Prec@1 19.531 (18.359)
Epoch: [0][300/573]	LR 0.100000	Time 0.391 (0.394)	Data 0.000 (0.004)	Loss 2.2641 (2.3541)	Prec@1 14.062 (18.443)
Epoch: [0][350/573]	LR 0.100000	Time 0.400 (0.395)	Data 0.000 (0.003)	Loss 2.2643 (2.3370)	Prec@1 14.062 (18.594)
Epoch: [0][400/573]	LR 0.100000	Time 0.404 (0.395)	Data 0.001 (0.003)	Loss 2.2205 (2.3248)	Prec@1 18.750 (18.529)
Epoch: [0][450/573]	LR 0.100000	Time 0.404 (0.396)	Data 0.000 (0.003)	Loss 2.1793 (2.3156)	Prec@1 27.344 (18.488)
Epoch: [0][500/573]	LR 0.100000	Time 0.403 (0.397)	Data 0.000 (0.002)	Loss 2.1967 (2.3080)	Prec@1 25.781 (18.575)
Epoch: [0][550/573]	LR 0.100000	Time 0.402 (0.397)	Data 0.001 (0.002)	Loss 2.1942 (2.3015)	Prec@1 21.875 (18.636)
Epoch: [0][573/573]	LR 0.100000	Time 3.466 (0.403)	Data 0.000 (0.002)	Loss 2.2614 (2.2991)	Prec@1 4.878 (18.647)
****************************************
test_set:	 * Prec@1 19.568
****************************************
Epoch: [1][50/573]	LR 0.099975	Time 0.400 (0.407)	Data 0.000 (0.007)	Loss 2.2397 (2.2387)	Prec@1 17.969 (19.094)
Epoch: [1][100/573]	LR 0.099975	Time 0.402 (0.398)	Data 0.000 (0.004)	Loss 2.3095 (2.2427)	Prec@1 16.406 (18.570)
Epoch: [1][150/573]	LR 0.099975	Time 0.401 (0.398)	Data 0.000 (0.003)	Loss 2.2009 (2.2372)	Prec@1 21.875 (18.906)
Epoch: [1][200/573]	LR 0.099975	Time 0.401 (0.398)	Data 0.000 (0.002)	Loss 2.2218 (2.2374)	Prec@1 21.094 (18.965)
Epoch: [1][250/573]	LR 0.099975	Time 0.403 (0.399)	Data 0.000 (0.002)	Loss 2.1987 (2.2364)	Prec@1 19.531 (18.931)
Epoch: [1][300/573]	LR 0.099975	Time 0.402 (0.399)	Data 0.000 (0.001)	Loss 2.1751 (2.2295)	Prec@1 25.000 (19.427)
Epoch: [1][350/573]	LR 0.099975	Time 0.399 (0.399)	Data 0.000 (0.001)	Loss 2.1265 (2.2126)	Prec@1 21.094 (20.163)
Epoch: [1][400/573]	LR 0.099975	Time 0.403 (0.399)	Data 0.000 (0.001)	Loss 2.0329 (2.1892)	Prec@1 26.562 (21.180)
Epoch: [1][450/573]	LR 0.099975	Time 0.403 (0.400)	Data 0.000 (0.001)	Loss 1.8040 (2.1609)	Prec@1 32.812 (22.283)
Epoch: [1][500/573]	LR 0.099975	Time 0.401 (0.400)	Data 0.000 (0.001)	Loss 1.8076 (2.1301)	Prec@1 35.938 (23.558)
Epoch: [1][550/573]	LR 0.099975	Time 0.402 (0.400)	Data 0.000 (0.001)	Loss 1.6253 (2.0973)	Prec@1 37.500 (24.820)
Epoch: [1][573/573]	LR 0.099975	Time 0.183 (0.400)	Data 0.000 (0.001)	Loss 1.9083 (2.0828)	Prec@1 36.585 (25.350)
****************************************
test_set:	 * Prec@1 39.402
****************************************
Epoch: [2][50/573]	LR 0.099901	Time 0.400 (0.406)	Data 0.000 (0.005)	Loss 1.6251 (1.6341)	Prec@1 35.938 (42.297)
Epoch: [2][100/573]	LR 0.099901	Time 0.401 (0.402)	Data 0.000 (0.003)	Loss 1.6142 (1.5599)	Prec@1 46.875 (45.477)
Epoch: [2][150/573]	LR 0.099901	Time 0.401 (0.401)	Data 0.000 (0.002)	Loss 1.3140 (1.4896)	Prec@1 56.250 (48.375)
Epoch: [2][200/573]	LR 0.099901	Time 0.402 (0.400)	Data 0.000 (0.002)	Loss 1.0455 (1.4313)	Prec@1 67.188 (50.547)
Epoch: [2][250/573]	LR 0.099901	Time 0.405 (0.401)	Data 0.000 (0.001)	Loss 1.1210 (1.3703)	Prec@1 63.281 (52.850)
Epoch: [2][300/573]	LR 0.099901	Time 0.402 (0.401)	Data 0.000 (0.001)	Loss 1.0656 (1.3157)	Prec@1 65.625 (54.766)
Epoch: [2][350/573]	LR 0.099901	Time 0.401 (0.401)	Data 0.000 (0.001)	Loss 1.0274 (1.2689)	Prec@1 68.750 (56.529)
Epoch: [2][400/573]	LR 0.099901	Time 0.404 (0.401)	Data 0.000 (0.001)	Loss 1.0236 (1.2278)	Prec@1 67.969 (57.992)
Epoch: [2][450/573]	LR 0.099901	Time 0.403 (0.401)	Data 0.000 (0.001)	Loss 0.8251 (1.1952)	Prec@1 73.438 (59.200)
Epoch: [2][500/573]	LR 0.099901	Time 0.402 (0.401)	Data 0.000 (0.001)	Loss 0.7858 (1.1632)	Prec@1 72.656 (60.377)
Epoch: [2][550/573]	LR 0.099901	Time 0.402 (0.401)	Data 0.000 (0.001)	Loss 0.8313 (1.1323)	Prec@1 73.438 (61.452)
Epoch: [2][573/573]	LR 0.099901	Time 0.181 (0.401)	Data 0.000 (0.001)	Loss 0.8958 (1.1193)	Prec@1 73.171 (61.901)
****************************************
test_set:	 * Prec@1 67.298
****************************************
Epoch: [3][50/573]	LR 0.099778	Time 0.400 (0.405)	Data 0.000 (0.005)	Loss 0.7433 (0.8007)	Prec@1 75.000 (74.125)
Epoch: [3][100/573]	LR 0.099778	Time 0.401 (0.401)	Data 0.000 (0.003)	Loss 0.8501 (0.7784)	Prec@1 72.656 (74.492)
Epoch: [3][150/573]	LR 0.099778	Time 0.402 (0.401)	Data 0.000 (0.002)	Loss 0.7287 (0.7757)	Prec@1 76.562 (74.641)
Epoch: [3][200/573]	LR 0.099778	Time 0.403 (0.400)	Data 0.000 (0.001)	Loss 0.7342 (0.7679)	Prec@1 70.312 (74.777)
Epoch: [3][250/573]	LR 0.099778	Time 0.404 (0.401)	Data 0.000 (0.001)	Loss 0.4590 (0.7598)	Prec@1 88.281 (75.062)
Epoch: [3][300/573]	LR 0.099778	Time 0.403 (0.401)	Data 0.000 (0.001)	Loss 0.7384 (0.7525)	Prec@1 71.875 (75.341)
Epoch: [3][350/573]	LR 0.099778	Time 0.401 (0.401)	Data 0.000 (0.001)	Loss 0.4930 (0.7416)	Prec@1 85.938 (75.770)
Epoch: [3][400/573]	LR 0.099778	Time 0.404 (0.401)	Data 0.000 (0.001)	Loss 0.7405 (0.7352)	Prec@1 75.000 (76.008)
